hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRC7ZV8RNVMRJBTA7DA497M1,01KRC6PS1G2E9J57X1KEDBN43G,85,2026-05-11T19:24:57.496458+00:00,2026-05-11T19:24:59.344654+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:85,QsQc,2cTs,,,,100000,hermes,fold,
01KRC7ZZSCR0R7QNQT9TN1NPR5,01KRC6PS1G2E9J57X1KEDBN43G,86,2026-05-11T19:25:02.124548+00:00,2026-05-11T19:25:35.013135+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:86,AcTh,6s8c,Jh3sTc,,,500000,hermes,fold,
01KRC812N3G1M3D5QE62JYKRV1,01KRC6PS1G2E9J57X1KEDBN43G,87,2026-05-11T19:25:37.827191+00:00,2026-05-11T19:26:05.541552+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:87,6sTd,3h3d,4sAd4d,Qh,Ac,0,split,showdown,
01KRC820DJ104F6NKF1JN2T902,01KRC6PS1G2E9J57X1KEDBN43G,88,2026-05-11T19:26:08.306194+00:00,2026-05-11T19:26:32.822710+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:88,9c9d,9sQc,7hKs8d,,,500000,hermes,fold,
01KRC82TYFH5S2KF7C7XV0EWJS,01KRC6PS1G2E9J57X1KEDBN43G,89,2026-05-11T19:26:35.471376+00:00,2026-05-11T19:26:48.978371+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:89,7h5d,3hQd,,,,100000,hermes,fold,
01KRC83ATYCWJ1876AGX4BTHFZ,01KRC6PS1G2E9J57X1KEDBN43G,90,2026-05-11T19:26:51.742303+00:00,2026-05-11T19:27:24.673498+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:90,4s9s,3d6d,4d9c2h,,,200000,hermes,fold,
01KRC84DPH40GS4HPVRF4EP3F7,01KRC6PS1G2E9J57X1KEDBN43G,91,2026-05-11T19:27:27.441633+00:00,2026-05-11T19:27:44.561549+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:91,9s4d,6s5d,,,,100000,hermes,fold,
01KRC8512ZRRSFWBE15BKMH8ZF,01KRC6PS1G2E9J57X1KEDBN43G,92,2026-05-11T19:27:47.295317+00:00,2026-05-11T19:28:23.829888+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:92,TsTd,3s3c,Ac9s4s,Qs,4c,1000000,hermes,showdown,
01KRC867Q42FVPKX06QEJ2D64D,01KRC6PS1G2E9J57X1KEDBN43G,93,2026-05-11T19:28:26.852986+00:00,2026-05-11T19:28:58.321033+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:93,4d2h,9sQs,KhAc3d,8d,Qh,200000,openclaw,showdown,
01KRC87949N894B8DB3PAGBYS9,01KRC6PS1G2E9J57X1KEDBN43G,94,2026-05-11T19:29:01.065728+00:00,2026-05-11T19:29:03.199245+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:94,5dJc,3hKd,,,,100000,openclaw,fold,
01KRC87DTNSMENVVJT71CWPKW0,01KRC6PS1G2E9J57X1KEDBN43G,95,2026-05-11T19:29:05.877905+00:00,2026-05-11T19:29:18.882560+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:95,8h4h,Jh3d,,,,100000,hermes,fold,
01KRC87X5C60PJY01G8KFQFTST,01KRC6PS1G2E9J57X1KEDBN43G,96,2026-05-11T19:29:21.580676+00:00,2026-05-11T19:29:44.483562+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:96,Qs4s,7sTs,6s5s8h,8d,,500000,hermes,fold,
